antibody,Target Name,Target Uniprot ID,Pan or P-Site,mean Normalized Sham,mean Normalized Sham Apo,mean Normalized Smoke Treated,mean Normalized Smoke Treated Apocynin,error Normalized Sham,error Normalized Sham Apo,error Normalized Smoke Treated,error Normalized Smoke Treated Apocynin,log2fc Sham vs. Sham Apo,log2fc Sham vs. Smoke Treated,log2fc Smoke Treated vs. Smoke Treated Apocynin,pval Sham vs. Sham Apo,pval Sham vs. Smoke Treated,pval Smoke Treated vs. Smoke Treated Apocynin,significant Sham vs. Sham Apo,significant Sham vs. Smoke Treated,significant Smoke Treated vs. Smoke Treated Apocynin
PK562,CDK1 (CDC2),P06493,Y15,1431.0,1764.0,1397.3333333333333,1541.3333333333333,0.21616585138597713,0.2025699168556311,0.20904898218829515,0.2143166089965398,0.30182688883085296,-0.03434745591037372,0.14150268096322852,0.19985147930704752,0.8914229679921654,0.5671003325591879,0.0,0.0,0.0
PK563,CDK1 (CDC2),P06493,Y19,6883.166666666667,6574.833333333333,8978.666666666666,5884.0,0.19674406967077493,0.0860013350570779,0.08692208692208696,0.10236800362565147,-0.06611811957976688,0.3834287771397038,-0.6097039738516596,0.7118113756296398,0.039737098699199835,0.0005980675667467291,0.0,0.0,0.0
NN459-3,S100A9,P06702,Pan-specific,2341.1666666666665,2375.8333333333335,3740.5,1940.6666666666667,0.29636221257207945,0.29961417046650296,0.2672102660072183,0.21779457231192031,0.021205990485294167,0.6760034879332263,-0.9466787921504815,0.9452055085274857,0.033400050428431666,0.008767450464405994,0.0,0.0,0.0
610270,eIF4E,P06730,Pan-specific,6223.666666666667,6909.0,3372.5,3631.5,0.20480959777194577,0.3711583924349882,0.5458858413639733,0.09385469732433797,0.1507121187554687,-0.8839463499229031,0.10674713688446279,0.6382320823386873,0.0265838046191404,0.7841463320516828,0.0,0.0,0.0
PN956,eIF4E,P06730,S209,9991.833333333334,8563.833333333334,11519.0,10435.5,0.13806831134315242,0.09728249939993126,0.21520965361576525,0.26090428505262486,-0.22249269386302054,0.20519415971076072,-0.1425157508610216,0.12744723040198333,0.3068190715283544,0.561426687937612,0.0,0.0,0.0
PN511,ENO1,P06733,Y44,2376.8333333333335,2587.8333333333335,2014.1666666666667,2577.0,0.17175046163195662,0.18129709538223737,0.46528754654530413,0.2023024188332687,0.12270396191425798,-0.23885767589134,0.3555094699278308,0.5506416379443079,0.5003029788342506,0.3161901797682012,0.0,0.0,0.0
PN975,NPM,P06748,S4,10435.0,9258.0,8763.333333333334,14468.166666666666,0.15610924772400578,0.22211420753222436,0.11596297705084313,0.15043371079035583,-0.17265813275530628,-0.25187895926294535,0.7233304811546672,0.3863556926620044,0.10956869175189525,0.0023827367367522307,0.0,0.0,0.0
PN976,NPM,P06748,T199,16152.833333333334,20208.833333333332,24750.0,12382.5,0.14520672327868175,0.14052710723308567,0.14786531986531987,0.18458846490342554,0.32319878945899233,0.6156412780794519,-0.9991259042199201,0.08086754033013777,0.0029007532368050767,0.0002556985379063141,0.0,0.0,0.0
PN731,TH (TY3H),P07101,S19,3681.3333333333335,2769.6666666666665,3841.3333333333335,4188.0,0.11964264155499216,0.1703373851646809,0.13670021983107716,0.30101878382680675,-0.4105160308885587,0.06137877257180111,0.12465428249209418,0.03609079768364896,0.6692395735058094,0.6461375742195175,0.0,0.0,0.0
PN730,TH (TY3H),P07101,S71,4966.0,3816.6666666666665,4926.5,3689.0,0.15142972211035038,0.265764192139738,0.1322778172468622,0.0944248667208819,-0.37977106902632857,-0.011521204340947493,-0.41733326814107474,0.10065786553630736,0.9411294499754206,0.016658987005260015,0.0,0.0,0.0
PN893,NF-M,P07197,S620,17324.166666666668,19220.833333333332,15159.666666666666,14596.833333333334,0.3834239261147722,0.20008960184984467,0.19573869258339013,0.2353402374183137,0.14988492957711988,-0.19254792535924153,-0.054582609775646294,0.6344662711992397,0.5736532653956029,0.8172672656638459,0.0,0.0,0.0
PN894,NF-M,P07197,Y320,16945.0,17874.666666666668,13839.5,16223.333333333334,0.2997147634503787,0.2759087970560445,0.23606344159832363,0.06624203821656051,0.07705670141424335,-0.2920678152743563,0.22927845234770808,0.7953939462918002,0.34345098049551837,0.263347626069032,0.0,0.0,0.0
sc-7670,Fes,P07332,Pan-specific,1804.3333333333333,1391.5,1953.0,2511.0,0.3740993903565491,0.15570727033177625,0.17511520737327188,0.20987654320987656,-0.3748249786618783,0.11422606189330581,0.36257007938470825,0.30246380857668004,0.7136807100804821,0.14057632236580161,0.0,0.0,0.0
PK632,Fes,P07332,Y713,1292.0,1279.6666666666667,1302.1666666666667,1077.0,0.24871001031991746,0.17565338195710692,0.2543623874738683,0.16836892602909317,-0.013838010568131482,0.011308043437196576,-0.27389586358691387,0.9579706583082936,0.9677460476098627,0.2741354627948451,0.0,0.0,0.0
PK633,Fes,P07332,Y713+S716,3335.3333333333335,5057.833333333333,5405.333333333333,4372.333333333333,0.13075488040509028,0.2942300721652882,0.21941292550567346,0.23618205382328275,0.600688546219074,0.696552636474196,-0.3059801962194495,0.056903514782061314,0.02029195754757482,0.247715261349755,0.0,0.0,0.0
NK234-2,CD115,P07333,Pan-specific,2286.8333333333335,2350.8333333333335,3237.5,1945.6666666666667,0.4057041517867988,0.22734254992319505,0.09153153153153154,0.37039575124207635,0.24253462229182085,0.4418309677931221,-0.05398439015113828,0.3431111347309754,0.1546694855220956,0.17149946298204607,0.0,0.0,0.0
NK234-3,CSF1R (Fms),P07333,Pan-specific,2204.6666666666665,3133.3333333333335,4239.166666666667,3492.3333333333335,0.1401068440681383,0.12921985815602835,0.24637966057270164,0.5314816582354999,0.24253462229182085,0.4418309677931221,-0.05398439015113828,0.3431111347309754,0.1546694855220956,0.17149946298204607,0.0,0.0,0.0
NK234-4,CSF1R (Fms),P07333,Pan-specific,3493.5,3959.5,3216.3333333333335,5806.5,0.06960545775487811,0.0997179778591573,0.15493833557881645,0.1657625075346594,0.24253462229182085,0.4418309677931221,-0.05398439015113828,0.3431111347309754,0.1546694855220956,0.17149946298204607,0.0,0.0,0.0
PK586,CSF1R (Fms),P07333,S807+Y809,4985.666666666667,8860.333333333334,8948.666666666666,6076.5,0.5177954580909718,0.35362351554368404,0.2578410191462415,0.21435036616473294,0.8295745453484766,0.8438863098537378,-0.558432153984851,0.0858113981097,0.048039431845318385,0.05934626684605277,0.0,0.0,0.0
PK587,CSF1R (Fms),P07333,Y699,2923.3333333333335,2850.1666666666665,3075.1666666666665,2687.0,0.1944507791714177,0.06833908348439664,0.13824002312431125,0.19985113509490138,-0.03656805700723506,0.0730502612371648,-0.194668281834938,0.8217506725831069,0.6878648584340482,0.2885627182371017,0.0,0.0,0.0
PK588,CSF1R (Fms),P07333,Y809,4517.0,4865.166666666667,6347.333333333333,6701.0,0.13327429709984503,0.17069187991732612,0.29743024192136686,0.2879172262846341,0.10712431467492196,0.4907856946747005,0.0782257986706973,0.5569478314216754,0.12154363287876606,0.8055927112769349,0.0,0.0,0.0
PN504,ANXA2,P07355,Y238,2672.6666666666665,2729.8333333333335,3141.1666666666665,2745.0,0.1196058867548017,0.3158515985916926,0.23478537698307425,0.23145112325440195,0.030532955068626667,0.23302057598178705,-0.19449434351884046,0.9082544278021634,0.3314077299581402,0.47281195930048425,0.0,0.0,0.0
PN784,ADRB2,P07550,S355+S356,8719.5,8354.5,8828.5,6968.666666666667,0.14456104134411377,0.06587268338420411,0.20420607502218194,0.21346343952294397,-0.061691920813661406,0.017922929331259878,-0.3412856907636973,0.5984321585807466,0.9221116234896131,0.16473937635145539,0.0,0.0,0.0
PN524,PFN1,P07737,Y129,1885.3333333333333,1780.3333333333333,2487.8333333333335,1546.3333333333333,0.26567656765676567,0.3383261561505336,0.19595364105312518,0.2509161457210606,-0.08267223591726422,0.4000702192467527,-0.6860384932063155,0.8080573541445735,0.15663313571816426,0.015303719810291196,0.0,0.0,0.0
PN898,PFN1,P07737,Y60,4870.833333333333,3978.6666666666665,6107.166666666667,2738.3333333333335,0.14763615625891072,0.24656501340482573,0.16360559997816773,0.2200446337999594,-0.29188358405114323,0.32633459843626184,-1.157205142905206,0.20129622941836284,0.10606339442830306,0.0005286601239074459,0.0,0.0,1.0
NN061-16,Hsp90a/b,P07900,Pan-specific,1327.8333333333333,997.0,1269.3333333333333,1215.6666666666667,0.16400987406384668,0.16817118020728852,0.14880952380952384,0.15327666575267343,-0.07513271562598706,-0.17795015611876075,-0.048310072915108734,0.6863156591197448,0.6592288566068646,0.44157511262939747,0.0,0.0,0.0
NN061-2,HSP90a (HSP90AA1; HSP90; HSP86; HSPC; HSPCA; LAP2),P07900,Pan-specific,3611.8333333333335,3586.0,2436.5,2298.5,0.2554258379093412,0.23294292619445991,0.361310623161639,0.1830904212892466,-0.07513271562598706,-0.17795015611876075,-0.048310072915108734,0.6863156591197448,0.6592288566068646,0.44157511262939747,0.0,0.0,0.0
NN061-3,Hsp90a/b,P07900,Pan-specific,379.6666666666667,380.1666666666667,230.33333333333334,276.0,0.18144571261340356,0.5212626041209996,0.26145682585624697,0.42149758454106284,-0.07513271562598706,-0.17795015611876075,-0.048310072915108734,0.6863156591197448,0.6592288566068646,0.44157511262939747,0.0,0.0,0.0
NN061-4,HSP90a (HSP90AA1; HSP90; HSP86; HSPC; HSPCA; LAP2),P07900,Pan-specific,6632.333333333333,6850.666666666667,6383.666666666667,4503.5,0.2781826405990853,0.24779421305306862,0.41228482411710443,0.181081381147996,-0.07513271562598706,-0.17795015611876075,-0.048310072915108734,0.6863156591197448,0.6592288566068646,0.44157511262939747,0.0,0.0,0.0
sc-13119,HSP90a (HSP90AA1; HSP90; HSP86; HSPC; HSPCA; LAP2),P07900,Pan-specific,1184.3333333333333,1248.8333333333333,1165.0,1598.6666666666667,0.25649685711605213,0.3863606032296811,0.19742489270386268,0.023839310536558227,-0.07513271562598706,-0.17795015611876075,-0.048310072915108734,0.6863156591197448,0.6592288566068646,0.44157511262939747,0.0,0.0,0.0
PN520,HSP90AB1 (HSP90; HSP84; HSP90B; HSPC2; HSPCB),P07900,Y484,3948.8333333333335,3430.3333333333335,4789.666666666667,3931.1666666666665,0.2188269390396601,0.13338515855278074,0.04006309880065879,0.27263605658484197,-0.20307770470439995,0.2784987782634143,-0.2849677262565076,0.3358390618448863,0.11922354467628973,0.16561679610480606,0.0,0.0,0.0
sc-14,Yes,P07947,Pan-specific,1889.0,1777.3333333333333,3316.0,2811.8333333333335,0.2992765131462855,0.19811202800700176,0.2642742259750704,0.41046766640981563,0.2804689681012466,0.1282072879859397,0.07676279301381499,0.4834174454850601,0.33760108919918547,0.19928316460486392,0.0,0.0,0.0
sc-46674,Yes,P07947,Pan-specific,827.0,1367.6666666666667,649.8333333333334,699.6666666666666,0.35590487706569934,0.440490697863352,0.49474224160041036,0.162934730824202,0.2804689681012466,0.1282072879859397,0.07676279301381499,0.4834174454850601,0.33760108919918547,0.19928316460486392,0.0,0.0,0.0
sc-8403,Yes,P07947,Pan-specific,3380.0,3690.6666666666665,2699.8333333333335,5185.166666666667,0.27978303747534516,0.26586584778420036,0.2498096590324506,0.20267215240054434,0.2804689681012466,0.1282072879859397,0.07676279301381499,0.4834174454850601,0.33760108919918547,0.19928316460486392,0.0,0.0,0.0
PK858,Yes,P07947,Y222+Y223,9610.666666666666,9124.166666666666,12237.0,9337.833333333334,0.180933222345542,0.1930526379882486,0.25910490043856066,0.2832741356845806,-0.07494371053853253,0.3485414974212971,-0.3900901690379607,0.7749457773512478,0.4288365820453034,0.3852775536722905,0.0,0.0,0.0
NK095-2,Lyn,P07948,Pan-specific,3098.5,1623.5,1755.1666666666667,1656.6666666666667,0.1395298800494863,0.3126989015501489,0.15034976102301142,0.10362173038229378,-0.9324625836855218,-0.8199619362088237,-0.08332468103429387,0.0028787891245075315,0.0020815623389722083,0.5355834850411202,0.0,0.0,0.0
sc-7274,Lyn,P07948,Pan-specific,,1949.1666666666667,,1356.5,,0.410716830554368,,0.46909939796043737,-0.9324625836855218,-0.8199619362088237,-0.08332468103429387,0.0028787891245075315,0.0020815623389722083,0.5355834850411202,0.0,0.0,0.0
PK688,Lyn,P07948,Y508,9731.166666666666,10070.5,13575.666666666666,10167.666666666666,0.3343095780453411,0.4736110421528226,0.28912023964446193,0.23463265908271316,0.049450630119242805,0.4803383621092075,-0.4170344074689795,0.9080915859229437,0.1473597539049558,0.15670776646772758,0.0,0.0,0.0
NK244-1,Ret (GDNF receptor),P07949,Pan-specific,3233.1666666666665,5389.5,5582.166666666667,4547.5,0.13571146279017823,0.15115811608992794,0.17994804884602753,0.19882719442917354,0.23328237817359124,0.0023375267089023786,0.5167620849353303,0.27316192381269516,0.1600928545363284,0.09003638272080113,0.0,0.0,1.0
NK244-2,Ret (GDNF receptor),P07949,Pan-specific,1863.3333333333333,2159.3333333333335,1607.0,3600.1666666666665,0.20918306499701847,0.36106823093547386,0.31259074880730137,0.29014088853911085,0.23328237817359124,0.0023375267089023786,0.5167620849353303,0.27316192381269516,0.1600928545363284,0.09003638272080113,0.0,0.0,1.0
NK244-3,Ret (GDNF receptor),P07949,Pan-specific,2571.1666666666665,2162.0,1735.1666666666667,2784.5,0.15628443637777922,0.28122109158186864,0.22677936797617904,0.3436284192254743,0.23328237817359124,0.0023375267089023786,0.5167620849353303,0.27316192381269516,0.1600928545363284,0.09003638272080113,0.0,0.0,1.0
PK915,Ret (GDNF receptor),P07949,Y1062,2096.3333333333335,2357.6666666666665,1480.1666666666667,3592.3333333333335,0.23904171304393917,0.4110938310005184,0.11950606162969636,0.2707618075531224,0.16949162571444115,-0.5021085025027315,1.2791615918887709,0.6611967492231785,0.07526082294661972,0.007535036710515325,0.0,0.0,1.0
PK793,Ret (GDNF receptor),P07949,Y905,27137.833333333332,23495.0,27733.5,16469.333333333332,0.0800153946622284,0.05901964957083067,0.1835145221483044,0.07422549654576854,-0.20795177379760538,0.03132415612483853,-0.751847540663998,0.040219709714299105,0.8279539726166039,0.0037146413174046554,0.0,0.0,0.0
AP7649a,IGF1R,P08069,Pan-specific,2444.6666666666665,2763.5,2953.6666666666665,1674.1666666666667,0.24829560949004637,0.21102466678728662,0.2717526238573525,0.19266633482661355,0.1556754254138442,0.05572178707289734,-0.14543370347065518,0.5667974805496335,0.2633300187964052,0.13643370734817234,0.0,0.0,0.0
NK074-2,IGF1R,P08069,Pan-specific,1512.1666666666667,1816.6666666666667,1875.8333333333333,1672.5,0.34402439472427354,0.09467889908256881,0.19286243151192062,0.08858993522670654,0.1556754254138442,0.05572178707289734,-0.14543370347065518,0.5667974805496335,0.2633300187964052,0.13643370734817234,0.0,0.0,0.0
NK074-3,IGF1R-CT,P08069,Pan-specific,2384.1666666666665,2426.6666666666665,1786.1666666666667,2612.0,0.29311429570080394,0.08008241758241759,0.2572548287767099,0.1799387442572741,0.1556754254138442,0.05572178707289734,-0.14543370347065518,0.5667974805496335,0.2633300187964052,0.13643370734817234,0.0,0.0,0.0
PK657,IGF1R,P08069,Y1161+T1163,7991.166666666667,5490.5,5668.0,6492.833333333333,0.21584944487315857,0.11890234647724858,0.14320159962361798,0.22401622301511925,-0.541468607883873,-0.4955663858664649,0.1960084185726514,0.03308187440258737,0.04683988793787251,0.389199217811667,0.0,0.0,0.0
11302,IGF1R,P08069,Y1280,4353.166666666667,3393.0,2462.3333333333335,2861.6666666666665,0.2282884745459882,0.3487572453089694,0.22647894950588868,0.2747427683944865,-0.3595038265966732,-0.8220391797154833,0.21682955657617378,0.4396812580545,0.010741419178818882,0.5884238273816562,0.0,0.0,0.0
PK658,IGF1R,P08069,Y1346,1725.0,2341.0,1405.1666666666667,4195.833333333333,0.1804830917874396,0.2669799231097821,0.3796702645000593,0.18285335981463094,0.4405285725591191,-0.2958551033925821,1.5782161139000415,0.13135260028542775,0.34035823172902857,0.00021921155951200435,0.0,0.0,1.0
NN313-1,Rhodopsin (OPN2; RHO; Opsin-2),P08100,Pan-specific,87.0,555.1666666666666,72.66666666666667,275.6666666666667,0.2835249042145594,0.14440108075652958,0.38837920489296635,0.49657396211205157,1.1259941970384353,-0.35888397257018756,0.4843293033129067,0.24197273060894242,0.6908833436369122,0.3140825125377306,0.0,0.0,0.0
NN313-2,Rhodopsin (OPN2; RHO; Opsin-2),P08100,Pan-specific,2810.6666666666665,6134.333333333333,2191.6666666666665,3066.0,0.5985135989879823,0.4275027622307957,0.354169835234474,0.16155686018699716,1.1259941970384353,-0.35888397257018756,0.4843293033129067,0.24197273060894242,0.6908833436369122,0.3140825125377306,0.0,0.0,0.0
PN973,NGFR,P08138,T293,3082.3333333333335,3605.3333333333335,2187.8333333333335,5657.166666666667,0.19548682455571173,0.4876109467455622,0.2631979888778853,0.4789401840340178,0.22610976297775254,-0.4945200484798514,1.3705768356293537,0.5740940949935769,0.0512394437361915,0.043383214774550205,0.0,0.0,1.0
NN370-1,Synaptophysin (SYP),P08247,Pan-specific,4774.833333333333,6085.333333333333,1788.0,3992.0,0.16924383631773066,0.18302658486707565,0.6021625652498136,0.13393453573814296,0.34988591448373274,-1.4171036399004748,1.1587649841539427,0.2546249333920056,0.001368656063369421,0.01496591716588221,0.0,1.0,1.0
NN328-1,SOD3 (Cu/Zn; ECSOD),P08294,Pan-specific,4375.833333333333,3689.8333333333335,2666.6666666666665,3169.3333333333335,0.26918047356059166,0.3551650932743122,0.6185833333333334,0.11446501191978686,-0.24600213739596663,-0.7145202905535143,0.24914190328034785,0.4565768243955113,0.11785029891906564,0.5651357786577484,0.0,0.0,0.0
PP527,CD45 (PTPRC; Receptor-type tyrosine-protein phosphatase C),P08575,Y1216,3027.8333333333335,2994.3333333333335,3224.1666666666665,7568.333333333333,0.06565017155648521,0.25574232810122827,0.0977685879210821,0.2947221610511635,-0.016050961414292086,0.09064052838693581,1.2310493079811176,0.9443549947589616,0.3408684969758564,0.009888197389125178,0.0,0.0,1.0
NK110-2,Met,P08581,Pan-specific,13676.0,12083.0,12836.0,9280.833333333334,0.1781466315686848,0.4509089905928439,0.10584813545237352,0.10187064140552514,0.11939298415246495,0.12374138996868382,-0.06539403632482836,0.28325187183184447,0.2503462933459359,0.019567822308161134,1.0,0.0,0.0
NK110-3,Met,P08581,Pan-specific,2945.3333333333335,5974.0,5803.666666666667,3875.3333333333335,0.1898294854383583,0.29589331547818326,0.14682288974403154,0.36599002236366757,0.11939298415246495,0.12374138996868382,-0.06539403632482836,0.28325187183184447,0.2503462933459359,0.019567822308161134,1.0,0.0,0.0
NK110-4,Met (HGF receptor),P08581,Pan-specific,3447.8333333333335,2466.1666666666665,2411.3333333333335,4359.5,0.3813344934822191,0.22659998648374668,0.1305870426688784,0.20652215468134724,0.11939298415246495,0.12374138996868382,-0.06539403632482836,0.28325187183184447,0.2503462933459359,0.019567822308161134,1.0,0.0,0.0
PK705,Met,P08581,S1236,3981.5,3992.1666666666665,6429.666666666667,4910.333333333333,0.33764494118632005,0.2714900012524527,0.14267198921665197,0.330866879370036,0.0038598945568535216,0.6914318882051385,-0.38892298197264014,0.9904145225165515,0.01456469574629995,0.13741882005586112,0.0,0.0,0.0
PK706,Met,P08581,T1241,2741.8333333333335,5122.0,4400.333333333333,3377.0,0.36210564707312626,0.19432513341142785,0.06108123121985706,0.11854703385648009,0.9015663756480654,0.682471937401718,-0.38187063534364446,0.01291709254561327,0.027874271894079445,0.0051877666218463426,0.0,0.0,0.0
PK707,Met,P08581,T1355+Y1356,1736.0,2365.8333333333335,1895.0,3413.0,0.2565284178187404,0.22209698250557708,0.44573438874230425,0.23342123254224045,0.44658149544611864,0.12643090061397472,0.8488425660404114,0.12915328282039937,0.7518458742351675,0.021953882725646648,0.0,0.0,0.0
